date,CO2_avg,CH4_avg,N2O_avg,CFC11_avg,CFC12_avg,CFC113_avg,SF6_avg
2015-09-12,392.25,1956.84,,239.7,514.8,70.7,9.4
2015-09-13,393.43,1963.84,326,237.8,514.9,70,9.3
2015-09-14,,1969.52,,237,512.6,69.4,9.9
2015-09-15,394.29,1986.86,,233.2,511.8,69.3,9.9
2015-09-16,393.45,1977.77,,232,512.9,69.2,9.3
2015-09-17,,1967.92,,234.8,,70.3,
2015-09-18,,1978.1,,240.5,515.8,,
2015-09-19,396.83,1943.02,328.1,236.2,517.5,71.7,9.1
2015-09-20,403.86,1981.93,,,,,9.7
2015-09-21,,1955.28,329.7,,,,9.5
2015-09-22,,,,,520.4,,10.6
2015-09-24,,1988.84,330.6,,,71.4,
2015-09-25,,,331.3,,518.5,72,
2015-09-26,414.69,1998.64,329.8,,522.2,71.6,
2015-09-27,,1954.77,328,,,72.4,
2015-09-28,,1973.83,,,,,
2015-09-29,,1978.37,329.7,,,,
2015-09-30,406.67,1981.8,326.5,,,,9.2
2015-10-01,406.94,1927.67,,,,,
2015-10-02,401.75,1936.68,327.8,,,,
2015-10-03,402.14,1966.52,,,,,8.7
2015-10-04,,1979.78,327.8,,,,8.4
2015-10-05,,1952.67,,239.3,,72.3,9.6
2015-10-06,409.61,1927.38,328.6,,,,7.9
2015-10-07,,,,,,,7.1
2015-10-08,404.4,1918.19,328.6,239.3,515.9,,
2015-10-09,403.09,1957.99,329.3,237.9,515.2,71.3,
2015-10-10,402.94,1949.68,328.5,235.8,517.1,71.4,9.3
2015-10-11,404.05,1950.79,327.9,,511.9,72,
2015-10-12,,1928.1,,237,471.3,,
2015-10-13,401.69,1929.79,,235.7,513,71,9
2015-10-14,417.45,1993.39,,,531.3,73.2,9.6
2015-10-15,418.79,1979.99,331.2,,527.4,72.6,10
2015-10-16,411.79,1954.7,,,521.4,72.6,9.2
2015-10-17,,1975.35,,,524.2,72.3,9.2
2015-10-18,,1978.2,330,,528.9,72.9,9.4
2015-10-19,,,,,533.2,71.9,9.2
2015-10-20,,,,,466.4,63.8,10
2015-10-21,,,,,528,65.2,10
2015-10-22,,,333.2,,506.4,69.8,9.4
2015-10-23,411.01,1957.35,,,518.7,71.5,8.3
2015-10-24,417.36,2003.53,,,521.1,71.8,9.1
2015-10-25,417.19,1985.52,331.1,,518.4,71.6,10.1
2015-10-26,406.09,1951.48,,225.4,524.4,73.1,9.2
2015-10-27,407.02,1940.54,,225.8,519.3,75.4,7.9
2015-10-28,406.42,1945.3,331.8,226.1,520.5,75.2,8.3
2015-10-29,407.17,1954.18,327.6,224.4,515.6,75,9.2
2015-10-30,406.45,1948.59,327.5,224.4,514.5,74.1,9
2015-10-31,410.27,1968.39,,224.5,515,74.7,9.2
2015-11-01,416.41,1980.52,328.9,226.1,516.3,75.1,9.6
2015-11-02,410.85,1974.41,328.9,,521.7,74.3,10.1
2015-11-03,411.29,1969.13,329.5,,522.9,75,9.8
2015-11-04,,2010.27,,,527.6,74.6,10.7
2015-11-05,,1999.79,330.9,,524.7,75.3,
2015-11-06,,,,,524.3,74.8,
2015-11-07,,,329.1,230.3,520.3,74.9,10
2015-11-08,,1998.17,331.3,229.5,520.9,74.8,10.6
2015-11-09,413.24,1971.47,327.8,228.7,522,75.3,9.3
2015-11-10,413.15,1977.98,328.2,233,528.5,75,9.4
2015-11-11,,,333,,529.5,75.8,10.7
2015-11-12,,1981.46,330.8,225.1,523.6,74.8,
2015-11-13,409.99,1957.68,330.3,225.9,518.8,74.8,9.1
2015-11-14,409.99,1954.87,331.4,226,518.3,75.1,10
2015-11-15,406.14,1928.97,328.3,221.4,517.5,74.5,9.1
2015-11-16,,1994.39,332.8,231.1,524.3,75.6,10
2015-11-17,,2001.4,,,525.4,,10.5
2015-11-18,420.68,,331.7,,525.8,71.6,10.1
2015-11-19,417.04,,329.1,229.2,518.9,71.2,10
2015-11-20,,,330.9,,520.8,72,10.3
2015-11-21,,,330.7,,529.6,71.6,10.3
2015-11-22,,,,,531.9,71.2,
2015-11-23,,,330.9,231.9,524.4,71.2,9.7
2015-11-24,430.3,,328.5,229.9,524.7,71.4,9.1
2015-11-25,406.65,1979.23,331.7,229.9,525.3,71.3,9.1
2015-11-26,408.01,1988.65,328.3,233.1,529,70.6,9.2
2015-11-27,409.27,1995.02,,228.7,523.2,70.8,9.4
2015-11-28,419.74,,,230.4,525,71.4,10.3
2015-11-29,416.12,,332.5,233.4,530.4,71.5,9.7
2015-11-30,419.94,,,233.9,534.7,70.6,9.8
2015-12-01,,,329.2,224.3,514.2,71.3,9.9
2015-12-02,,2008.01,331.3,231.5,513,70.3,9
2015-12-03,412.9,1978.01,328.3,233,521.4,72.5,9.2
2015-12-04,408.97,1943.01,,227.8,519.7,71.9,9.1
2015-12-05,412.99,1967.83,,224.9,524.1,72.6,9.4
2015-12-06,414.57,1968.86,329.4,231.5,523,72.8,9.1
2015-12-07,,1963.9,330.3,226,521.5,71.1,9.1
2015-12-08,412.82,1950.53,329.5,224.3,519,71.1,9.2
2015-12-09,,1952.3,,231.5,516.5,72.1,
2015-12-10,,1978.84,,,519.6,71.2,
2015-12-11,,,331.9,,,,10
2015-12-12,415.65,1998.22,330.8,231.8,522.3,,10
2015-12-13,,2005.97,331.8,231.9,533.6,,10.5
2015-12-14,,,330.8,225.4,511.8,73.1,10
2015-12-15,415.93,1987.8,332,,524.4,74.3,9.8
2015-12-16,409.36,1947.83,,224.6,517.9,73,9.1
2015-12-17,410.27,1953.05,328.1,,,,9.2
2015-12-18,416.41,1981.1,329.5,,541.8,74.3,9.5
2015-12-19,,,331.1,,524.6,72,10.1
2015-12-20,,,332.5,,526.2,73.3,
2015-12-21,,1979.25,331.8,237,522.8,73.4,
2015-12-22,436.44,,331.5,,527.4,,
2015-12-23,,,326.5,,524.6,,9.5
2015-12-24,414.59,,329.9,,524.6,,9.7
2015-12-25,407.57,1942.73,328.2,,,,9.1
2015-12-26,,,329.4,,,,9.6
2015-12-27,,1949.97,,,,,9.1
2015-12-28,411.38,1954.82,328.6,,527.4,,9.2
2015-12-29,424.66,1985.44,,,,,9.5
2015-12-30,423.87,2000,,,,,
2015-12-31,421.44,,331,,,,10
2016-01-01,415.67,1977.88,,,,,9.8
2016-01-02,414.74,1981.73,,,,,9.8
2016-01-03,426.23,,331.2,,,,9.8
2016-01-04,420.28,2001.5,,,,,9.3
2016-01-05,,1958.79,330,,,,9.2
2016-01-06,419.35,1982.27,,,,,9.7
2016-01-07,411.54,1951.91,329.3,,,,9.2
2016-01-08,412.35,1958.72,,228.5,508.4,,9.3
2016-01-09,411.08,1951.39,329.3,229.3,510.4,,9.3
2016-01-10,415.58,1963.18,331.1,235,508.9,70.2,9.5
2016-01-11,410.95,1955.57,329.5,229.1,507.7,70,9.3
2016-01-12,409.2,1943.94,327.2,236.8,524.5,69.9,9.2
2016-01-13,410.1,1946.04,327.3,238.7,533.2,,8.8
2016-01-14,415.21,1970.74,329.5,,533.2,,9.4
2016-01-15,425.62,,330.5,250.3,537.3,,9.9
2016-01-16,424.62,,,250.6,535.3,,
2016-01-17,,,331.5,251.9,538.2,,
2016-01-18,410,1962.85,330,250.3,,,9.1
2016-01-19,409.33,1945.47,328,249.1,,,9.2
2016-01-20,416.78,1978.54,327.9,247.7,,,9.5
2016-01-21,,1961.71,329.4,247.8,537.3,,9.1
2016-01-22,,1944.73,,246,,,8.9
2016-01-23,409.82,1951.66,329.2,247.1,,,9.2
2016-01-24,410.8,1954.41,328.3,248.1,,,9.1
2016-01-25,413.85,1972.42,328.5,,,,9.3
2016-01-26,418.65,1984.92,329,,,,9.6
2016-01-27,418.79,2005.59,328.9,,,,10
2016-01-28,422.84,,,,,,10.1
2016-01-29,,,332.2,,,,
2016-01-30,416.86,1998.36,329.7,,,,9.3
2016-01-31,410.82,1955.6,329.1,,,,9.2
2016-02-01,411.46,1957.55,325.6,,,,9.2
2016-02-02,412.07,1952.03,329.9,,,,9.1
2016-02-03,414.93,1956.79,329.7,256.5,,,9.3
2016-02-04,414.14,1960.7,328.7,230,511.3,,9.2
2016-02-05,410.67,1954.05,330.6,230.9,515.2,,9.2
2016-02-06,413.25,1973.79,330,231.6,514.9,,9.3
2016-02-07,414.79,1976.74,329.1,231.1,515.5,,9.1
2016-02-08,416.7,2001.58,329.6,233,517.2,,9.2
2016-02-09,410.68,1958.13,328.1,230.2,511.9,,9
2016-02-10,414.33,1972.93,329.2,235.7,521.4,,9.1
2016-02-11,420.29,1996.01,,237.2,522.3,,9.7
2016-02-12,412.71,1943.18,330,239.9,530.9,,9.3
2016-02-13,,1933.61,332,246.7,,,9.5
2016-02-14,413.67,1979.42,,253.1,,,9.1
2016-02-15,410.7,1953.44,329.3,252.6,,,9.4
2016-02-16,411.46,1948.72,331.7,254.5,,,9.1
2016-02-17,410.35,1940.44,328.5,,,,9
2016-02-18,412.42,1950.32,330.7,,,,9.2
2016-02-19,,1997.42,329.6,,,,9.6
2016-02-20,411.29,1970.68,328.2,,,,9.1
2016-02-21,411.14,1945.88,328.5,,,,9
2016-02-22,415.96,1953.83,331,,,,9.4
2016-02-23,411.29,1955.57,,,,,9.3
2016-02-24,411.08,1945.76,329.1,,,,9.1
2016-02-25,413.52,1956.58,328.8,,,,9.3
2016-02-26,419.97,1990.1,,,,,9.8
2016-02-27,,1992.78,329.5,,,,9.8
2016-02-28,,1987.35,333.5,,,,9.6
2016-02-29,412.04,1963.07,328.7,,,,9.1
2016-03-01,411.11,1950.78,330,,,,9.1
2016-03-02,412.19,1951.89,330,,,,9.2
2016-03-03,410.84,1936.34,328.7,,,,9.1
2016-03-04,415.29,1954.97,330.6,,,,9.5
2016-03-05,412.58,1925.15,328.7,,,,9.5
2016-03-06,,1977.36,330.2,,,,9
2016-03-07,426.93,,332,,,,
2016-03-08,,1967.87,329,,,,
2016-03-09,413.78,1971.68,329.3,,,,
2016-03-10,413.75,1972.76,329.2,,,,9
2016-03-11,412.73,1963.35,328.9,,,,9.1
2016-03-12,413.8,1965.93,329.1,,,,
2016-03-13,418.79,2001.53,329.9,,,,
2016-03-14,417.53,1985.89,330.2,,,,
2016-03-15,411.12,1941,329.3,,,,
2016-03-16,417.22,1967.54,329.3,,,,
2016-03-17,,1965.05,,,,,
2016-03-18,,1988.89,333,,,,
2016-03-19,418.16,1970.85,330.6,,,,
2016-03-20,418.85,1985.13,331.2,,,,
2016-03-21,417.74,1980.45,330.9,,,,
2016-03-22,416.63,1965.3,,,,,
2016-03-23,415.86,1969.33,329,,,,
2016-03-24,415.48,1966.61,329.4,,,,7.5
2016-03-25,414.85,1969.53,328.8,,,,9.3
2016-03-26,414.25,1960.33,329.4,,,,9.1
2016-03-27,414.71,1962.48,330.1,,,,9.3
2016-03-28,416.83,1993.57,329.7,,,,9.6
2016-03-29,417.93,1989.89,329.1,,,,10.1
2016-03-30,421.89,,330.3,,,,9.3
2016-03-31,,1970.57,333.6,,,,9.7
2016-04-01,,1981.14,331.4,,504.6,,10.3
2016-04-02,421.98,1998.94,332,232.5,506.7,,10.2
2016-04-03,,1993.5,332.4,230.8,507.9,,
2016-04-04,418.96,1970.89,329.6,223.7,505.3,,9.4
2016-04-05,413.55,1950.18,331.4,226.5,504.2,,9
2016-04-06,,1967.9,330.9,226.9,507.4,,9.5
2016-04-07,415.59,1929.5,330.2,226.6,505.4,,10.2
2016-04-08,415.96,1932.13,,231.5,505.8,,10
2016-04-09,418.8,1958.06,,237,508,,10.1
2016-04-10,,1970.84,,235.9,508.4,,10.2
2016-04-11,,1973.55,,229,506.5,,9.6
2016-04-12,421.01,1961.52,332.8,223.3,509,,9.7
2016-04-13,,1951.22,331.7,225.2,506.6,,9.7
2016-04-14,415.55,1945.83,,222.9,504.2,,9.6
2016-04-15,,1979.71,,,,,10.7
2016-04-16,,1944.16,,,,,10
2016-04-17,418.45,1942.15,329.1,,,,9.7
2016-04-18,417.55,1956.83,330.4,,518.4,,9.7
2016-04-19,417.3,1939.68,332.9,230.7,516,,9.2
2016-04-20,419.7,1974.35,330.1,225.6,510.5,,9.2
2016-04-21,,1971.73,,235.5,517.6,,9.3
2016-04-22,418.86,1983.85,,237.4,520.4,,9.7
2016-04-23,,,,,524.2,,8.9
2016-04-24,,1992.61,331,235.2,517.8,,9.5
2016-04-25,,1972.96,,229.4,514.3,,9.5
2016-04-26,,,,,509.5,,9.2
2016-04-27,414.57,1969.75,331.8,233.2,519.2,,10.1
2016-04-28,418.31,1965.48,330.5,234.1,519.2,,9
2016-04-29,418.48,1963.21,330,,518.5,,9.3
2016-04-30,417.54,1957.51,330.2,237.5,521,,9.8
2016-05-01,415.06,1946.2,,235,518.6,,9.3
2016-05-02,415,1952.99,330.1,233.7,515.3,,9.4
2016-05-03,413.54,1931.08,328.1,235.8,521.4,,9.2
2016-05-04,412.72,1958.67,329.3,,528.7,,9.7
2016-05-05,,1971.25,332.4,240,,,9.5
2016-05-06,,1950.21,329.3,,531,,9.4
2016-05-07,,1953.23,,,531,,9.7
2016-05-08,,1989.58,330.4,238.6,530.8,,10
2016-05-09,,1956.52,331.8,231.7,517.2,70.9,10.1
2016-05-10,,1966.21,,236.6,522,,9.3
2016-05-11,,1971.02,330.4,236,524.6,,
2016-05-12,,1953.25,,232.8,518.7,,10.4
2016-05-13,,1945.77,329.2,229.3,515.4,70.7,10.2
2016-05-14,,2001.01,331.1,239.3,520.7,71.8,
2016-05-15,,1951.01,,239.7,520.3,72.4,
2016-05-16,,1980.88,330.3,,527.8,,
2016-05-17,,,332.6,236.6,523.1,70.6,
2016-05-18,,,,238.4,518.5,,
2016-05-19,,,332.7,235.3,517.4,,
2016-05-20,,,,236.9,518.2,71.4,
2016-05-21,,,332.6,232.9,515.9,70.6,
2016-05-22,,,,230.1,515,70.5,
2016-05-23,,,,231.7,517.1,74.4,
2016-05-24,,1941.69,,,520.5,72.7,
2016-05-25,,1967.31,333.2,,524.4,73.2,
2016-05-26,,1992.7,,,529.4,73.7,
2016-05-27,,1982.26,331.7,,526.5,72.6,
2016-05-28,,1997.99,330.3,,527.8,73.8,
2016-05-29,,1992.9,,,528.3,74.9,
2016-05-30,,,331.7,,530.7,73.5,
2016-05-31,,1962.62,330.2,,525.7,73,
2016-06-01,,,332.9,244.2,529.7,,
2016-06-02,,1987.98,331.6,232,531.5,73.4,9.3
2016-06-03,,1951.93,329.9,234.9,527.3,72.5,10
2016-06-04,,1992.26,330.6,240.5,529.9,73,10.6
2016-06-05,,,,239.9,529.6,73,10.4
2016-06-06,,1991.6,330.7,237.4,527.4,71.9,10.8
2016-06-07,,1952.98,329.7,,521.5,71.9,10.3
2016-06-08,,1938.19,328.5,228.7,522.6,72,9.9
2016-06-09,,1968.66,330.4,,524.3,72,10.3
2016-06-10,,,330.3,243.8,524.3,72.5,10.6
2016-06-11,,1916.52,329,242,520.4,72.7,8.6
2016-06-12,,1918.46,329.7,233,521.9,74.3,9.4
2016-06-13,,1988.3,329.1,,543.7,,10.3
2016-06-14,,1985.38,332.2,,543.5,,10
2016-06-15,,1932.27,326.5,234.3,532.7,,9.6
2016-06-16,,1964.83,330.9,,540.7,74.2,10
2016-06-17,,,330.1,,538.8,74.2,9.9
2016-06-18,,,,,541.6,,10.4
2016-06-19,,1950.14,333.1,243.9,539.5,,9.6
2016-06-20,,,,235.8,525.2,72,9.1
2016-06-21,,,332,239.1,528.3,75,
2016-06-22,,,331.7,241.4,540.1,73,
2016-06-23,,,,,,69.9,
2016-06-24,,,327.8,,541.6,74.4,9.9
2016-06-25,397.66,,331.4,,,73.1,9.4
2016-06-26,398.24,,,,533.2,73.6,9.6
2016-06-27,403.96,,331.1,,531.6,73,9.8
2016-06-28,404.61,,,,534.6,75,9.9
2016-06-29,,,,244.2,532.4,73.1,9.6
2016-06-30,406.35,1897.77,330,232.5,530.6,73.9,9.5
2016-07-01,,1959.79,330.2,233.3,529.8,69.6,9.4
2016-07-02,406.74,1928.8,329.6,232.1,529.1,,9.4
2016-07-03,405.74,1932.7,329.8,236.4,529.5,70.7,9.4
2016-07-04,415.99,1914.57,331.3,235.8,534,74,10.2
2016-07-05,409.08,,329.6,229.7,526.1,73.1,9.3
2016-07-06,399.23,1952.91,329.3,233.9,529.2,73.3,9.7
2016-07-07,,,330,238.6,528.9,73.5,
2016-07-08,,,,,535.4,73.5,
2016-07-09,,,,241.7,535.2,72.7,
2016-07-10,,,329.5,239,532.4,73.3,
2016-07-11,,,,,542.4,75.2,
2016-07-12,,,328.8,244.1,543.5,73.1,
2016-07-13,,,329.5,239.1,534.4,,
2016-07-14,,,328.5,241.7,528.9,70.9,
2016-07-15,,,329.9,,545.1,75.9,
2016-07-16,399.33,,329.3,,544.9,75.2,
2016-07-17,394.75,,332.5,236.5,536.3,76,
2016-07-18,,,329.6,236.9,520.8,72.7,
2016-07-19,,,331.4,245.6,525.6,72.6,
2016-07-20,,,,241.3,533.2,72,
2016-07-21,,,332.6,,526.1,72.6,6.7
2016-07-22,,1956.38,,243.7,532.6,73,10
2016-07-23,,1930.05,,237,532.2,73.4,9.5
2016-07-24,,,329.3,235.9,531.1,72.6,9.4
2016-07-25,408.52,,329.2,232.9,530.1,73,9.5
2016-07-26,404.81,1915.8,329.5,233.7,531.5,72.8,9.3
2016-07-27,401.2,1915.05,,235.6,530.6,73.8,9.3
2016-07-28,408.91,,334.1,240,544.3,74.9,9.7
2016-07-29,407.33,1884.1,330,237.4,541.7,73.7,9.9
2016-07-30,405.19,1918.24,,235.2,538.5,74.1,9.3
2016-07-31,,,,234.9,531.6,74.4,9.5
2016-08-01,,1949.83,331.4,235.8,531.1,72.3,
2016-08-02,,,331,242.3,535.9,71.4,
2016-08-03,,,331,242.3,534.6,73.1,
2016-08-04,,,331.1,237.4,537.9,73.5,
2016-08-05,,,,245.1,533,71.8,8.8
2016-08-06,,,,243.4,541.7,70.8,9
2016-08-07,,,,,523.6,,9.6
2016-08-08,,,329.8,236.7,519.2,,9.5
2016-08-09,,,333.7,,,,9.7
2016-08-10,,,332.1,246.5,542.6,75.6,8.6
2016-08-11,,,329.5,243.6,533.2,73.7,9.4
2016-08-12,,,329.5,239.7,534.2,73.4,9.4
2016-08-13,,,329.6,240.3,534.2,72.7,9.4
2016-08-14,,1890.1,329.2,241.6,530.5,72.9,9.3
2016-08-15,,,330.7,,,,8.9
2016-08-16,,,329.9,243.7,516.2,,9.3
2016-08-17,,,332.2,,,,9.3
2016-08-18,,,,,,75.1,9.6
2016-08-19,,,328.8,,,72.1,9
2016-08-20,,,,,,76.1,9.6
2016-08-21,,,334.2,,,73.9,8.2
2016-08-22,,,330.6,,,,9.2
2016-08-23,396.99,,330.9,,,74.7,9.5
2016-08-24,,,329.8,,,75.4,9.3
2016-08-25,,,330.5,,,71.7,9.5
2016-08-26,,,329.2,244.6,,,9.2
2016-08-27,,,329.3,244.7,,74.6,9.7
2016-08-28,,,329.4,244.2,,75,8.8
2016-08-29,,,327.9,239.5,513,,9.2
2016-08-30,,,329.2,,,75.1,9
2016-08-31,,1987.83,328,,,76.6,8.9
2016-09-01,,,,,,,9.6
2016-09-02,,,329.5,,,,9.2
2016-09-03,,,328.1,,,75.5,9.1
2016-09-04,,,332.7,,,,9.7
2016-09-05,,,328.9,,,75.8,8.8
2016-09-06,,,329.3,,,,9.4
2016-09-07,,,334.1,,520,75.6,9.5
2016-09-08,,,329.8,,513.5,,9
2016-09-09,,,328.9,,516.4,71.8,
2016-09-10,,,331.7,,515.2,,
2016-09-11,,,330.3,247.7,514.8,70.4,
2016-09-12,,,333.4,,516.4,71.4,
2016-09-13,,,331.5,,509.4,,
2016-09-14,410.27,,329.3,247,517.3,69.8,
2016-09-15,,,331,243.3,516.1,70.6,
2016-09-16,,,329.7,239.1,517.3,71.5,
2016-09-17,,,333.7,236.2,509.8,69.7,
2016-09-18,407.45,,331.4,235.1,515.2,71,
2016-09-19,407.69,,333.9,240.8,519.7,70,
2016-09-20,404.83,1990.59,327.3,229.7,511.1,69.5,
2016-09-21,407.2,1989.47,332.4,227.8,509.9,67,
2016-09-22,406.75,1988.43,328.3,230.1,512.3,,
2016-09-23,,,329.4,231.6,514.8,72.4,
2016-09-24,,1938.73,,232.4,515.1,71.7,
2016-09-25,,,330.7,230.7,513.4,70.7,
2016-09-26,,,332.4,236.1,514.9,69.7,
2016-09-27,,2002.29,332.2,239.4,517.1,,
2016-09-28,,1994.67,,238.3,516.5,,
2016-09-29,,,,236.9,517,69.8,
2016-09-30,,2001.59,,236.2,515.3,,
2016-10-01,,,,235.7,515.8,70.7,
2016-10-02,,1974.56,,239.6,517.6,71.6,
2016-10-03,407.69,1935.61,,233.7,517.8,,
2016-10-04,,,,241.7,524.6,74.1,
2016-10-05,,2005.59,,239.3,522.4,70.7,
2016-10-06,,,,239.1,521.5,,
2016-10-07,417.04,2014.86,,238.8,514.7,71.1,
2016-10-08,410.25,,,230,507,,
2016-10-09,407.3,1961.56,,225.6,502.9,71.8,
2016-10-10,410.07,,,229,505.8,71.1,
2016-10-11,,,,240.9,513.7,71.8,
2016-10-12,,1986.94,329.9,,,,
2016-10-13,,2006.43,328.1,246.7,520.9,71.7,
2016-10-14,,,332.3,231.4,533.9,,
2016-10-15,,,333.1,,550.8,,
2016-10-16,,,,257.3,,,
2016-10-17,,,331.8,235.9,543.1,72.7,
2016-10-18,,,329.9,258.5,549.1,,
2016-10-19,,,,,546.5,71.2,
2016-10-20,,,331.7,257.9,545.7,71.5,
2016-10-21,418.24,,331.4,254.3,548.9,77.1,
2016-10-22,422.56,,331,253.8,552.2,,
2016-10-23,415.66,,,250.4,549,76.6,
2016-10-24,414.75,,,248.6,545.1,,
2016-10-25,414.15,1980.4,330.2,251.9,554.5,,
2016-10-26,,,,256.6,559.3,,
2016-10-27,426.39,2026.67,,252.6,551.4,73.4,
2016-10-28,416.09,2011.73,328.1,249.1,541.8,71.9,
2016-10-29,,1983.23,327.2,239.5,537.4,73.4,
2016-10-30,,1998.46,330.5,245.7,549.8,76.4,
2016-10-31,408.96,1966.94,,244,543.8,,
2016-11-01,408.19,1973.89,329.8,242.5,543.3,75.7,
2016-11-02,412.2,1984.04,329.2,241.7,539.8,,
2016-11-03,416.01,2015.78,329.4,259.6,543.1,,
2016-11-04,419.9,,331.6,250.2,528,,
2016-11-05,417.84,,329,255.1,540.5,,
2016-11-06,419.71,,325.5,246.5,538.8,,
2016-11-07,419.73,2022,329.4,252.8,555.2,75.8,
2016-11-08,413.79,1971.77,,250.8,558.3,74.4,
2016-11-09,416.96,1980.91,328.2,242,537.2,,
2016-11-10,,2001.86,330.2,249.4,538.8,73.2,
2016-11-11,418.76,,329.4,250.4,535.4,71.6,10.3
2016-11-12,417.78,,330,247.7,546.9,73.2,9.8
2016-11-13,417.38,2006.44,,253.6,554.8,73,9.7
2016-11-14,,1983.17,330.1,259.4,562.9,,10.5
2016-11-15,,2000.82,328.4,255.5,565.6,76.6,
2016-11-16,,,329.3,251.4,555.1,78.6,
2016-11-19,422.4,,,252.7,547.8,,
2016-11-20,,,,256.6,554.5,,
2016-11-21,,,,,572.5,79.2,
2016-11-22,411.79,1990.96,,252.3,548.5,,
2016-11-23,,1968.61,,252.9,560.8,76.8,9.2
2016-11-24,413.29,1970.27,,252.9,558.2,,9.3
2016-11-25,421.38,1994.77,,236.5,549.7,,
2016-11-26,422.6,2002.7,,244.3,557.7,,10.4
2016-11-27,421.57,2016.74,,256.6,558.5,,10.4
2016-11-28,411.97,1975.71,,255.9,561.4,,10.4
2016-11-29,,1970.48,,251.4,556,,
2016-11-30,,1980.23,,258,537.9,73.8,
2016-12-01,413.7,1979.82,,249.1,514.1,,
2016-12-02,418.76,1989.69,,239,522.2,72.6,9.6
2016-12-03,,1975.62,,247.3,519.5,72.7,10.6
2016-12-04,,,,259.5,528.5,67.7,
2016-12-05,421.23,,,259.6,549.2,,
2016-12-06,412.59,1972.9,,259,542.3,75,
2016-12-07,420.25,2002.89,,260.3,544.1,,10.1
2016-12-08,,1984.87,,249.9,536.6,74,10
2016-12-09,,,,227.5,533.8,,9.5
2016-12-10,,,,249.2,546,69.5,9.4
2016-12-11,,1984.29,,263.7,550,,9.7
2016-12-12,,,,,565.6,77.9,
2016-12-13,,2002.57,,,580.1,,9.6
2016-12-14,413.23,1968.1,,233.2,554.3,74.5,9.3
2016-12-15,411.74,1961.25,,,575.7,77.3,9.2
2016-12-16,,1975.51,,227.2,548.1,73.9,9.4
2016-12-17,413.55,1955.57,,227.4,546.9,,9.3
2016-12-18,413.88,1985.36,,,566,,9.3
2016-12-19,414.95,1978.25,,,577.7,,9.8
2016-12-20,,1994,,,580.8,,9.7
2016-12-21,,,,,572.6,74.3,
2016-12-22,,1958.88,,231.6,506.3,,9.9
2016-12-23,,,,229.4,504.9,71.3,9.5
2016-12-24,,,,236,511,,9.7
2016-12-26,,2010.43,,,,,
2016-12-27,414.64,1975.23,,,,,9.3
2016-12-28,,1970.89,,,,,9.4
2016-12-29,414.42,1975.24,,225.8,514.9,,9.3
2016-12-30,417.86,1978.46,,220.9,496.1,,8.9
2016-12-31,420.93,1999.78,,228.9,489.5,71.9,8.7
2017-01-01,420.04,2019.13,,227.6,,71.3,
2017-01-02,424.01,,,,,73.4,
2017-01-03,,,,,,71.8,
2017-01-04,426.76,,,,,71.9,
2017-01-05,,,,,515.5,70,
2017-01-06,415.38,1987.42,,232.3,514.8,71.4,
2017-01-07,,2018.66,,,,72.5,
2017-01-08,421.46,1999.03,,232.8,515.1,,
2017-01-09,416.53,1992.59,,232,515.3,,9.9
2017-01-10,413.46,1959.38,,232,514.9,70.7,
2017-01-11,,1960,,231.3,514.2,71,8.8
2017-01-12,418.33,1985.08,,231.5,516.1,72,9.6
2017-01-13,414.06,1972.08,,231,515.2,72,9.4
2017-01-14,413.86,1970.25,,230.3,515.5,71.8,9.6
2017-01-15,415.51,1980.82,,230.4,514.9,71.8,9.4
2017-01-16,,1979.8,,230.3,516.2,71.9,9.5
2017-01-17,,1973.15,,230.8,,72.3,9.7
2017-01-18,430.04,,,,,73.4,
2017-01-19,,2021.68,,,,71.6,9.8
2017-01-20,414.67,1976.8,,230.6,510.8,71.5,9.1
2017-01-21,416.9,1967.54,,230.5,513.8,71.7,7.9
2017-01-22,414.71,1968.64,,230.2,514.6,71.8,8.5
2017-01-23,414.74,1969.13,,229.8,513.5,71.6,8.8
2017-01-24,415.54,1965.95,,229.5,515.7,71.3,8.1
2017-01-25,,1984.32,,230.3,515.9,71.6,8.3
2017-01-26,423.89,2001.67,,232.2,516.4,71.4,8.7
2017-01-27,412.69,1968.05,,229.5,514.8,71.6,8.8
2017-01-28,422.11,2021.81,,231.4,516.2,72.1,9.1
2017-01-29,,2014.3,,231.2,,71.3,
2017-01-30,415.47,1980.58,,229.6,,71.9,9.3
2017-01-31,,1984.83,,229.8,,71.9,9.7
2017-02-01,414.58,1969.27,,230.1,,71,9.5
2017-02-02,414.64,1963.8,,229,,71.2,9.5
2017-02-03,418.13,1980.2,,230.8,516.8,72.5,9.5
2017-02-04,,2012.33,,231.6,513,70.9,9.6
2017-02-05,,,,,,69.5,10
2017-02-06,414.71,1961.33,,229.2,511.4,71.9,9.6
2017-02-07,,1964.85,328.8,229.3,,70.6,9.5
2017-02-08,414.21,1955.12,328.6,229.4,,71.9,9.6
2017-02-09,413.23,1950.26,328.3,229.7,515.4,72,8.9
2017-02-10,414.92,1971.08,328.3,228.6,,71.7,9.7
2017-02-11,415.15,1968.54,327.8,229.5,515.5,72.7,9.6
2017-02-12,414.65,1961.3,327.8,228.5,,71.9,9.4
2017-02-13,415.29,1967.79,327.9,229.6,,72.5,9.6
2017-02-14,416.35,1965.32,328.5,229.2,512.4,72.5,9.6
