date,CO2_avg
2019-07-06,
2019-07-07,
2019-07-08,
2019-07-09,
2019-07-10,405.17688
2019-07-11,
2019-07-12,406.56044
2019-07-13,407.23735
2019-07-14,
2019-07-15,
2019-07-16,
2019-07-17,
2019-07-18,
2019-07-19,
2019-07-20,
2019-07-21,
2019-07-22,417.4134
2019-07-23,413.4646
2019-07-24,
2019-07-25,416.32411
2019-07-26,415.12859
2019-07-27,416.8127
2019-07-28,412.7444
2019-07-29,413.76622
2019-07-30,412.19159
2019-07-31,412.31815
2019-08-01,413.69089
2019-08-02,
2019-08-03,
2019-08-04,
2019-08-05,
2019-08-06,
2019-08-07,
2019-08-08,
2019-08-09,
2019-08-10,
2019-08-11,
2019-08-12,
2019-08-13,
2019-08-14,
2019-08-15,
2019-08-16,
2019-08-17,400.93378
2019-08-18,
2019-08-19,
2019-08-20,
2019-08-21,
2019-08-22,
2019-08-23,401.8185
2019-08-24,402.58171
2019-08-25,401.38822
2019-08-26,
2019-08-27,
2019-08-28,
2019-08-29,407.51182
2019-08-30,401.8033
2019-08-31,402.50557
2019-09-01,
2019-09-02,
2019-09-03,
2019-09-04,
2019-09-05,
2019-09-06,
2019-09-07,414.86595
2019-09-08,416.49033
2019-09-09,
2019-09-10,
2019-09-11,
2019-09-12,414.25806
2019-09-13,
2019-09-14,
2019-09-15,
2019-09-16,
2019-09-17,
2019-09-18,
2019-09-19,
2019-09-20,
2019-09-21,410.89633
2019-09-22,413.01412
2019-09-23,
2019-09-24,410.17286
2019-09-25,
2019-09-26,
2019-09-27,
2019-09-28,
2019-09-29,
2019-09-30,
2019-10-01,
2019-10-02,
2019-10-03,418.96938
2019-10-04,
2019-10-05,422.56169
2019-10-06,
2019-10-07,417.72077
2019-10-08,416.78522
2019-10-09,416.27391
2019-10-10,
2019-10-11,
2019-10-12,
2019-10-13,
2019-10-14,
2019-10-15,
2019-10-16,
2019-10-17,
2019-10-18,416.18296
2019-10-19,
2019-10-20,
2019-10-21,
2019-10-22,
2019-10-23,
2019-10-24,
2019-10-25,
2019-10-26,418.25331
2019-10-27,418.31137
2019-10-28,
2019-10-29,416.57812
2019-10-30,415.99633
2019-10-31,
2019-11-01,
2019-11-02,
2019-11-03,
2019-11-04,
2019-11-05,424.16649
2019-11-06,420.33143
2019-11-07,418.51767
2019-11-08,
2019-11-09,
2019-11-10,
2019-11-11,424.95853
2019-11-12,
2019-11-13,
2019-11-14,
2019-11-15,418.3156
2019-11-16,
2019-11-17,
2019-11-18,419.35015
2019-11-19,
2019-11-20,
2019-11-21,
2019-11-22,
2019-11-23,425.55324
2019-11-24,
2019-11-25,
2019-11-26,
2019-11-27,
2019-11-28,
2019-11-29,
2019-11-30,
2019-12-01,
2019-12-02,417.93987
2019-12-03,
2019-12-04,
2019-12-05,
2019-12-06,
2019-12-07,
2019-12-08,
2019-12-09,
2019-12-10,
2019-12-11,424.72928
2019-12-12,
2019-12-13,
2019-12-14,
2019-12-15,428.82617
2019-12-16,
2019-12-17,
2019-12-18,421.73626
2019-12-19,419.76697
2019-12-20,
2019-12-21,
2019-12-22,
2019-12-23,435.91928
2019-12-24,
2019-12-25,
2019-12-26,
2019-12-27,420.53281
2019-12-28,429.04473
2019-12-29,
2019-12-30,
2019-12-31,
2020-01-01,425.0504349
2018-01-01,418.71
2018-01-02,420.54
2018-01-03,414.57
2018-01-04,415.63
2018-01-05,413.53
2018-01-06,413.5
2018-01-07,414.6
2018-01-08,
2018-01-09,415.16
2018-01-10,413.87
2018-01-11,416.03
2018-01-12,413.61
2018-01-13,413.88
2018-01-14,413.68
2018-01-15,
2018-01-16,413.18
2018-01-17,421.78
2018-01-18,
2018-01-19,
2018-01-20,422.63
2018-01-21,
2018-01-22,
2018-01-23,415.91
2018-01-24,415.34
2018-01-25,413.39
2018-01-26,413.58
2018-01-27,416.33
2018-01-30,414.25
2018-01-31,416.8
2018-02-01,419.87
2018-02-02,415.24
2018-02-03,415.18
2018-02-04,414.93
2018-02-05,416.45
2018-02-06,415.19
2018-02-07,415.42
2018-02-08,422.91
2018-02-09,417.45
2018-02-10,416.76
2018-02-11,418.14
2018-02-12,415.76
2018-02-13,
2018-02-14,415.79
2018-02-15,
2018-02-16,418.37
2018-02-17,413.72
2018-02-18,415.62
2018-02-19,
2018-02-20,
2018-02-21,416.08
2018-02-22,416.32
2018-02-23,423.65
2018-02-24,417.58
2018-02-25,425.39
2018-02-26,417.35
2018-02-27,
2018-02-28,416.17
2018-03-01,416.76
2018-03-02,415.87
2018-03-03,417.36
2018-03-04,414.91
2018-03-05,418.36
2018-03-06,416.77
2018-03-07,415.6
2018-03-08,
2018-03-09,421.15
2018-03-10,415.96
2018-03-11,419.27
2018-03-12,415.53
2018-03-13,
2018-03-14,413.39
2018-03-15,412.39
2018-03-16,419.52
2018-03-17,416.53
2018-03-18,415.45
2018-03-19,417.97
2018-03-20,415.8
2018-03-21,416.25
2018-03-22,417.06
2018-03-23,418.97
2018-03-24,428.16
2018-03-25,422.27
2018-03-26,424.72
2018-03-27,424.09
2018-03-28,421.22
2018-03-29,
2018-03-30,
2018-03-31,
2018-04-01,416.76
2018-04-02,415
2018-04-03,412.92
2018-04-04,413.18
2018-04-05,414.09
2018-04-06,
2018-04-07,418.43
2018-04-08,
2018-04-09,
2018-04-10,414.86
2018-04-11,
2018-04-12,
2018-04-13,417.27
2018-04-14,418.74
2018-04-15,419.92
2018-04-16,419.91
2018-04-17,424.78
2018-04-18,419.6
2018-04-19,417.93
2018-04-20,
2018-04-21,413.45
2018-04-22,414.77
2018-04-23,412.91
2018-04-24,422.41
2018-04-25,
2018-04-26,420
2018-04-27,419.21
2018-04-28,
2018-04-29,422.29
2018-04-30,419.43
2018-05-01,
2018-05-02,419.13
2018-05-03,418.95
2018-05-04,418.01
2018-05-05,417.3
2018-05-06,417.1
2018-05-07,418.67
2018-05-08,
2018-05-09,
2018-05-10,417.71
2018-05-11,415.51
2018-05-12,414.82
2018-05-13,419.64
2018-05-14,
2018-05-15,417.61
2018-05-16,413.77
2018-05-17,413.49
2018-05-18,414.73
2018-05-19,416.83
2018-05-20,
2018-05-21,
2018-05-22,
2018-05-23,
2018-05-24,
2018-05-25,
2018-05-26,414.11
2018-05-27,
2018-05-28,414.04
2018-05-29,
2018-05-30,415.43
2018-05-31,419.53
2018-06-01,419.36
2018-06-02,416.06
2018-06-03,
2018-06-04,413.05
2018-06-05,
2018-06-06,
2018-06-07,413.43
2018-06-08,412.09
2018-06-09,414.66
2018-06-10,412.04
2018-06-11,
2018-06-12,413.45
2018-06-13,
2018-06-14,
2018-06-15,
2018-06-16,
2018-06-17,
2018-06-18,
2018-06-19,
2018-06-20,411.04
2018-06-21,410.91
2018-06-22,
2018-06-23,405.65
2018-06-24,407.67
2018-06-25,408.59
2018-06-26,410.28
2018-06-27,411.62
2018-06-28,410.7
2018-06-29,411.57
2018-06-30,
2018-07-01,410.44
2018-07-02,410.18
2018-07-03,
2018-07-04,419.02
2018-07-05,
2018-07-06,
2018-07-07,
2018-07-08,
2018-07-09,409.16
2018-07-10,411.37
2018-07-11,410.31
2018-07-12,410.79
2018-07-13,409.98
2018-07-14,409.04
2018-07-15,
2018-07-16,
2018-07-17,
2018-07-18,
2018-07-19,
2018-07-20,
2018-07-21,407.96
2018-07-22,409.37
2018-07-23,408.26
2018-07-24,410.24
2018-07-25,410.46
2018-07-26,408.2
2018-07-27,408.84
2018-07-28,409.11
2018-07-29,411.3
2018-07-30,
2018-07-31,
2018-08-01,
2018-08-02,
2018-08-03,410.42
2018-08-04,409.55
2018-08-05,407.17
2018-08-06,408.44
2018-08-07,
2018-08-08,
2018-08-09,410.73
2018-08-10,409.55
2018-08-11,
2018-08-12,408.33
2018-08-13,409.37
2018-08-14,
2018-08-15,410.51
2018-08-16,409.88
2018-08-17,
2018-08-18,
2018-08-19,
2018-08-20,398.03
2018-08-21,
2018-08-22,408.08
2018-08-23,408.54
2018-08-24,410.48
2018-08-25,
2018-08-26,407.77
2018-08-27,407.57
2018-08-28,408.48
2018-08-29,409.06
2018-08-30,407.13
2018-08-31,407.11
2018-09-01,407.28
2018-09-02,407.03
2018-09-03,407.56
2018-09-04,405.44
2018-09-05,
2018-09-06,408.27
2018-09-07,408.85
2018-09-08,401.18
2018-09-09,
2018-09-10,402.03
2018-09-11,
2018-09-12,
2018-09-13,
2018-09-14,410.25
2018-09-15,410.28
2018-09-16,410.66
2018-09-17,
2018-09-18,
2018-09-19,
2018-09-20,411.55
2018-09-21,
2018-09-22,411.71
2018-09-23,411.09
2018-09-24,409.78
2018-09-25,411.14
2018-09-26,410.28
2018-09-27,411.21
2018-09-28,
2018-09-29,410.46
2018-09-30,
2018-10-01,413.05
2018-10-02,410.64
2018-10-03,
2018-10-04,
2018-10-05,414.12
2018-10-06,412.37
2018-10-07,410.17
2018-10-08,408.03
2018-10-09,
2018-10-10,411.94
2018-10-11,412.57
2018-10-12,413.26
2018-10-13,415.75
2018-10-14,
2018-10-15,418.06
2018-10-16,
2018-10-17,
2018-10-18,413.04
2018-10-19,415.42
2018-10-20,417.64
2018-10-21,
2018-10-22,
2018-10-23,413.22
2018-10-24,413.97
2018-10-25,
2018-10-26,
2018-10-27,411.84
2018-10-28,413.76
2018-10-29,413.71
2018-10-30,413.43
2018-10-31,416.31
2018-11-01,416.58
2018-11-02,417.46
2018-11-03,
2018-11-04,
2018-11-05,
2018-11-06,
2018-11-07,
2018-11-08,
2018-11-09,425.61
2018-11-10,421.09
2018-11-11,
2018-11-12,415.51
2018-11-13,417.99
2018-11-14,
2018-11-15,416.67
2018-11-16,
2018-11-17,414.11
2018-11-18,415.33
2018-11-19,419.05
2018-11-20,
2018-11-21,
2018-11-22,416.12
2018-11-23,416.72
2018-11-24,417.12
2018-11-25,428.09
2018-11-26,
2018-11-27,422.69
2018-11-28,419.26
2018-11-29,418.14
2018-11-30,420.43
2018-12-01,
2018-12-02,418.05
2018-12-03,411.94
2018-12-04,417.16
2018-12-05,
2018-12-06,417.78
2018-12-07,415.03
2018-12-08,415.42
2018-12-09,415.4
2018-12-10,417.36
2018-12-11,418.49
2018-12-12,417.26
2018-12-13,415.75
2018-12-14,413.36
2018-12-15,414.97
2018-12-16,417.5
2018-12-17,
2018-12-18,417.35
2018-12-19,
2018-12-20,
2018-12-21,
2018-12-22,
2018-12-23,416.38
2018-12-24,415.25
2018-12-25,416.83
2018-12-26,419.15
2018-12-27,415.34
2018-12-28,415.36
2018-12-29,416.46
2018-12-30,415.79
2018-12-31,415.8
2019-01-01,416.25607
2019-01-02,420.85916
2019-01-03,415.72717
2019-01-04,420.60707
2019-01-05,421.38522
2019-01-06,415.39399
2019-01-07,417.3433
2019-01-08,422.98021
2019-01-09,418.60395
2019-01-10,417.09084
2019-01-11,
2019-01-12,
2019-01-13,429.24967
2019-01-14,431.19906
2019-01-15,
2019-01-16,416.08368
2019-01-17,418.11726
2019-01-18,423.14707
2019-01-19,418.16953
2019-01-20,417.2438
2019-01-21,416.57991
2019-01-22,424.58318
2019-01-23,428.028
2019-01-24,417.1717
2019-01-25,418.03978
2019-01-26,416.48657
2019-01-27,415.77737
2019-01-28,
2019-01-29,417.31081
2019-01-30,
2019-01-31,418.97445
2019-02-01,419.6323
2019-02-02,422.65864
2019-02-03,420.39189
2019-02-04,418.73714
2019-02-05,420.38835
2019-02-06,417.72762
2019-02-07,416.64378
2019-02-08,418.16364
2019-02-09,416.71306
2019-02-10,419.68426
2019-02-11,417.30045
2019-02-12,
2019-02-13,428.4777
2019-02-14,
2019-02-15,421.92525
2019-02-16,421.98098
2019-02-17,416.83241
2019-02-18,419.34163
2019-02-19,
2019-02-20,421.93102
2019-02-21,426.81915
2019-02-22,
2019-02-23,426.67005
2019-02-24,419.51348
2019-02-25,
2019-02-26,419.12616
2019-02-27,
2019-02-28,
2019-03-01,
2019-03-02,429.62925
2019-03-03,420.55918
2019-03-04,
2019-03-06,
2019-03-07,419.91263
2019-03-08,418.96929
2019-03-09,419.0306
2019-03-10,417.5037
2019-03-11,418.91541
2019-03-12,424.32584
2019-03-13,419.67182
2019-03-14,420.52282
2019-03-15,419.08172
2019-03-16,419.20985
2019-03-17,420.81895
2019-03-18,419.30068
2019-03-19,417.87684
2019-03-20,420.12751
2019-03-21,422.0755
2019-03-22,417.95809
2019-03-23,420.40563
2019-03-24,418.9168
2019-03-25,418.02798
2019-03-26,435.26441
2019-03-27,425.13315
2019-03-28,425.95247
2019-03-29,
2019-03-30,420.11407
2019-03-31,418.73753
2019-04-01,420.71401
2019-04-02,420.08342
2019-04-03,419.71374
2019-04-04,419.77097
2019-04-05,423.61418
2019-04-06,435.0897
2019-04-07,420.70774
2019-04-08,424.37897
2019-04-09,
2019-04-10,422.41115
2019-04-11,423.80047
2019-04-12,421.68828
2019-04-13,421.76076
2019-04-14,422.0236
2019-04-15,420.41897
2019-04-16,
2019-04-17,416.33054
2019-04-18,417.09743
2019-04-19,
2019-04-20,421.47119
2019-04-21,
2019-04-22,
2019-04-23,416.36178
2019-04-24,417.78897
2019-04-25,425.6827
2019-04-26,420.84357
2019-04-27,422.38076
2019-04-28,
2019-04-29,
2019-04-30,
2019-05-01,421.83741
2019-05-02,419.82709
2019-05-03,420.7554
2019-05-04,
2019-05-05,422.0318
2019-05-06,419.79439
2019-05-07,
2019-05-08,419.71413
2019-05-09,419.1948
2019-05-10,419.74261
2019-05-11,417.93939
2019-05-12,
2019-05-13,
2019-05-14,416.84755
2019-05-15,
2019-05-16,418.27612
2019-05-17,417.36771
2019-05-18,417.30777
2019-05-19,417.65762
2019-05-20,419.21541
2019-05-21,419.09471
2019-05-22,
2019-05-23,
2019-05-24,417.9493
2019-05-25,418.82763
2019-05-26,418.08793
2019-05-27,415.187
2019-05-28,414.10633
2019-05-29,421.25675
2019-05-30,
2019-05-31,
2019-06-01,
2019-06-02,
2019-06-03,
2019-06-04,
2019-06-05,
2019-06-06,417.07635
2019-06-07,417.245
2019-06-08,417.77294
2019-06-09,
2019-06-10,411.39253
2019-06-11,
2019-06-12,
2019-06-13,
2019-06-14,
2019-06-15,411.65189
2019-06-16,407.9778
2019-06-17,
2019-06-22,413.41934
2019-06-23,
2019-06-24,411.59045
2019-06-25,
2019-06-26,
2019-06-27,415.18626
2019-06-29,
2019-06-30,416.31648
2019-07-01,
2019-07-06,
2019-07-07,
2019-07-08,406.54874
2019-07-10,
2019-07-11,403.51827
2019-07-12,404.18748
2019-07-13,
2019-07-14,408.61159
2019-07-18,415.37883
2019-07-19,412.34585
2019-07-20,416.02631
2019-07-21,
2019-07-22,411.2368
2019-07-23,411.1083
2019-07-24,412.71
2019-07-25,414.19688
2019-07-26,413.15854
2019-07-27,413.6252
2019-07-28,412.77166
2019-07-29,412.80289
2019-07-30,411.76505
2019-07-31,412.66497
2019-08-01,411.7586
2019-08-02,
2019-08-03,
2019-08-04,
2019-08-05,
2019-08-07,
2019-08-08,413.88477
2019-08-09,413.63914
2019-08-10,413.0154
2019-08-11,411.74829
2019-08-12,410.82096
2019-08-13,
2019-08-14,415.39055
2019-08-15,416.5953
2019-08-16,
2019-08-17,398.98399
2019-08-18,403.9345
2019-08-21,409.59242
2019-08-22,413.15765
2019-08-26,
2019-08-27,410.90858
2019-08-28,
2019-08-29,406.91723
2019-08-30,403.37618
2019-08-31,
2019-09-01,
2019-09-02,
2019-09-03,
2019-09-04,
2019-09-05,
2019-09-06,411.77682
2019-09-07,412.68706
2019-09-09,
2019-09-10,415.40973
2019-09-11,415.31171
2019-09-12,
2019-09-13,
2019-09-14,410.07884
2019-09-15,417.20172
2019-09-16,
2019-09-18,
2019-09-19,
2019-09-20,406.04673
2019-09-21,408.66255
2019-09-22,408.9914
2019-09-23,410.59219
2019-09-24,410.19535
2019-09-26,
2019-09-27,
2019-09-28,
2019-09-29,
2019-09-30,
2019-10-01,
2019-10-02,411.70796
2019-10-03,418.34075
2019-10-04,417.50806
2019-10-05,417.22617
2019-10-06,415.10601
2019-10-07,415.73127
2019-10-08,414.95255
2019-10-09,414.77421
2019-10-10,415.95953
2019-10-11,
2019-10-12,
2019-10-13,413.93259
2019-10-14,417.34893
2019-10-15,
2019-10-16,415.47466
2019-10-17,419.26056
2019-10-18,415.80488
2019-10-24,
2019-10-25,
2019-10-26,414.10497
2019-10-27,413.78206
2019-10-28,415.50447
2019-10-29,
2019-10-30,414.94381
2019-10-31,416.2842
2019-11-01,
2019-11-03,423.07736
2019-11-04,420.41861
2019-11-05,
2019-11-06,421.58524
2019-11-07,
2019-11-08,413.80349
2019-11-09,419.98933
2019-11-10,418.39743
2019-11-11,423.2352
2019-11-12,417.48611
2019-11-13,417.62686
2019-11-14,415.98527
2019-11-15,416.43467
2019-11-16,414.6723
2019-11-17,414.35928
2019-11-18,
2019-11-19,416.80234
2019-11-20,418.4552
2019-11-21,
2019-11-22,
2019-11-23,
2019-11-24,
2019-11-25,418.10284
2019-11-26,420.44713
2019-11-27,420.61133
2019-11-28,
2019-11-29,
2019-11-30,420.31853
2019-12-01,422.96292
2019-12-02,418.66031
2019-12-03,417.56113
2019-12-04,419.74281
2019-12-05,418.00106
2019-12-06,419.17235
2019-12-07,420.00965
2019-12-08,418.27556
2019-12-09,419.67719
2019-12-10,417.60866
2019-12-11,417.34401
2019-12-12,
2019-12-13,420.1564
2019-12-14,417.45035
2019-12-15,
2019-12-16,417.69478
2019-12-17,
2019-12-18,418.28582
2019-12-19,418.29989
2019-12-20,422.67685
2019-12-21,
2019-12-22,
2019-12-23,
2019-12-24,427.90235
2019-12-25,
2019-12-26,
2019-12-27,418.74446
2019-12-28,422.88536
2019-12-29,422.06338
2019-12-30,
2019-12-31,418.74281
2020-01-01,419.7827607
